"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","STINT","TOT","PC_PA","Q","2000-Q3",6.085,
"GBR","STINT","TOT","PC_PA","Q","2000-Q4",5.9597,
"GBR","STINT","TOT","PC_PA","Q","2001-Q1",5.613033,
"GBR","STINT","TOT","PC_PA","Q","2001-Q2",5.204566,
"GBR","STINT","TOT","PC_PA","Q","2001-Q3",4.896234,
"GBR","STINT","TOT","PC_PA","Q","2001-Q4",4.0652,
"GBR","STINT","TOT","PC_PA","Q","2002-Q1",3.9867,
"GBR","STINT","TOT","PC_PA","Q","2002-Q2",4.077267,
"GBR","STINT","TOT","PC_PA","Q","2002-Q3",3.925533,
"GBR","STINT","TOT","PC_PA","Q","2002-Q4",3.898933,
"GBR","STINT","TOT","PC_PA","Q","2003-Q1",3.717167,
"GBR","STINT","TOT","PC_PA","Q","2003-Q2",3.561067,
"GBR","STINT","TOT","PC_PA","Q","2003-Q3",3.4906,
"GBR","STINT","TOT","PC_PA","Q","2003-Q4",3.855367,
"GBR","STINT","TOT","PC_PA","Q","2004-Q1",4.097133,
"GBR","STINT","TOT","PC_PA","Q","2004-Q2",4.497533,
"GBR","STINT","TOT","PC_PA","Q","2004-Q3",4.846766,
"GBR","STINT","TOT","PC_PA","Q","2004-Q4",4.8128,
"GBR","STINT","TOT","PC_PA","Q","2005-Q1",4.842067,
"GBR","STINT","TOT","PC_PA","Q","2005-Q2",4.8225,
"GBR","STINT","TOT","PC_PA","Q","2005-Q3",4.556,
"GBR","STINT","TOT","PC_PA","Q","2005-Q4",4.5558,
"GBR","STINT","TOT","PC_PA","Q","2006-Q1",4.528167,
"GBR","STINT","TOT","PC_PA","Q","2006-Q2",4.636867,
"GBR","STINT","TOT","PC_PA","Q","2006-Q3",4.852067,
"GBR","STINT","TOT","PC_PA","Q","2006-Q4",5.1699,
"GBR","STINT","TOT","PC_PA","Q","2007-Q1",5.4937,
"GBR","STINT","TOT","PC_PA","Q","2007-Q2",5.822267,
"GBR","STINT","TOT","PC_PA","Q","2007-Q3",6.331733,
"GBR","STINT","TOT","PC_PA","Q","2007-Q4",6.299533,
"GBR","STINT","TOT","PC_PA","Q","2008-Q1",5.6847,
"GBR","STINT","TOT","PC_PA","Q","2008-Q2",5.855866,
"GBR","STINT","TOT","PC_PA","Q","2008-Q3",5.803467,
"GBR","STINT","TOT","PC_PA","Q","2008-Q4",4.590167,
"GBR","STINT","TOT","PC_PA","Q","2009-Q1",2.045267,
"GBR","STINT","TOT","PC_PA","Q","2009-Q2",1.277767,
"GBR","STINT","TOT","PC_PA","Q","2009-Q3",0.7073666,
"GBR","STINT","TOT","PC_PA","Q","2009-Q4",0.5507666,
"GBR","STINT","TOT","PC_PA","Q","2010-Q1",0.5837,
"GBR","STINT","TOT","PC_PA","Q","2010-Q2",0.6902667,
"GBR","STINT","TOT","PC_PA","Q","2010-Q3",0.7551666,
"GBR","STINT","TOT","PC_PA","Q","2010-Q4",0.7385,
"GBR","STINT","TOT","PC_PA","Q","2011-Q1",0.8271667,
"GBR","STINT","TOT","PC_PA","Q","2011-Q2",0.875,
"GBR","STINT","TOT","PC_PA","Q","2011-Q3",0.9313667,
"GBR","STINT","TOT","PC_PA","Q","2011-Q4",1.102033,
"GBR","STINT","TOT","PC_PA","Q","2012-Q1",1.149133,
"GBR","STINT","TOT","PC_PA","Q","2012-Q2",1.0753,
"GBR","STINT","TOT","PC_PA","Q","2012-Q3",0.7640333,
"GBR","STINT","TOT","PC_PA","Q","2012-Q4",0.575,
"GBR","STINT","TOT","PC_PA","Q","2013-Q1",0.5718333,
"GBR","STINT","TOT","PC_PA","Q","2013-Q2",0.5497667,
"GBR","STINT","TOT","PC_PA","Q","2013-Q3",0.525,
"GBR","STINT","TOT","PC_PA","Q","2013-Q4",0.5504,
"GBR","STINT","TOT","PC_PA","Q","2014-Q1",0.575,
"GBR","STINT","TOT","PC_PA","Q","2014-Q2",0.575,
"GBR","STINT","TOT","PC_PA","Q","2014-Q3",0.5723333,
"GBR","STINT","TOT","PC_PA","Q","2014-Q4",0.5524333,
"GBR","STINT","TOT","PC_PA","Q","2015-Q1",0.5507666,
"GBR","STINT","TOT","PC_PA","Q","2015-Q2",0.5510666,
"GBR","STINT","TOT","PC_PA","Q","2015-Q3",0.55,
"GBR","STINT","TOT","PC_PA","Q","2015-Q4",0.5595334,
"GBR","STINT","TOT","PC_PA","Q","2016-Q1",0.6483667,
"GBR","STINT","TOT","PC_PA","Q","2016-Q2",0.6462,
"GBR","STINT","TOT","PC_PA","Q","2016-Q3",0.4016,
"GBR","STINT","TOT","PC_PA","Q","2016-Q4",0.3515667,
"GBR","STINT","TOT","PC_PA","Q","2017-Q1",0.3492667,
"GBR","STINT","TOT","PC_PA","Q","2017-Q2",0.35,
"GBR","STINT","TOT","PC_PA","Q","2017-Q3",0.3100333,
"GBR","STINT","TOT","PC_PA","Q","2017-Q4",0.4272667,
"CAN","STINT","TOT","PC_PA","Q","1995-Q1",8.090261,
"CAN","STINT","TOT","PC_PA","Q","1995-Q2",7.585837,
"CAN","STINT","TOT","PC_PA","Q","1995-Q3",6.646773,
"CAN","STINT","TOT","PC_PA","Q","1995-Q4",6.200326,
"CAN","STINT","TOT","PC_PA","Q","1996-Q1",5.328146,
"CAN","STINT","TOT","PC_PA","Q","1996-Q2",4.888887,
"CAN","STINT","TOT","PC_PA","Q","1996-Q3",4.359615,
"CAN","STINT","TOT","PC_PA","Q","1996-Q4",3.219606,
"CAN","STINT","TOT","PC_PA","Q","1997-Q1",3.162076,
"CAN","STINT","TOT","PC_PA","Q","1997-Q2",3.349199,
"CAN","STINT","TOT","PC_PA","Q","1997-Q3",3.598828,
"CAN","STINT","TOT","PC_PA","Q","1997-Q4",4.120475,
"CAN","STINT","TOT","PC_PA","Q","1998-Q1",4.834498,
"CAN","STINT","TOT","PC_PA","Q","1998-Q2",4.978304,
"CAN","STINT","TOT","PC_PA","Q","1998-Q3",5.319113,
"CAN","STINT","TOT","PC_PA","Q","1998-Q4",5.141698,
"CAN","STINT","TOT","PC_PA","Q","1999-Q1",5.031797,
"CAN","STINT","TOT","PC_PA","Q","1999-Q2",4.715874,
"CAN","STINT","TOT","PC_PA","Q","1999-Q3",4.849365,
"CAN","STINT","TOT","PC_PA","Q","1999-Q4",5.063397,
"CAN","STINT","TOT","PC_PA","Q","2000-Q1",5.326178,
"CAN","STINT","TOT","PC_PA","Q","2000-Q2",5.765136,
"CAN","STINT","TOT","PC_PA","Q","2000-Q3",5.874242,
"CAN","STINT","TOT","PC_PA","Q","2000-Q4",5.828371,
"CAN","STINT","TOT","PC_PA","Q","2001-Q1",5.137349,
"CAN","STINT","TOT","PC_PA","Q","2001-Q2",4.489311,
"CAN","STINT","TOT","PC_PA","Q","2001-Q3",3.954969,
"CAN","STINT","TOT","PC_PA","Q","2001-Q4",2.432831,
"CAN","STINT","TOT","PC_PA","Q","2002-Q1",2.12353,
"CAN","STINT","TOT","PC_PA","Q","2002-Q2",2.600879,
"CAN","STINT","TOT","PC_PA","Q","2002-Q3",2.912374,
"CAN","STINT","TOT","PC_PA","Q","2002-Q4",2.85797,
"CAN","STINT","TOT","PC_PA","Q","2003-Q1",2.997635,
"CAN","STINT","TOT","PC_PA","Q","2003-Q2",3.280159,
"CAN","STINT","TOT","PC_PA","Q","2003-Q3",2.859174,
"CAN","STINT","TOT","PC_PA","Q","2003-Q4",2.720714,
"CAN","STINT","TOT","PC_PA","Q","2004-Q1",2.33022,
"CAN","STINT","TOT","PC_PA","Q","2004-Q2",2.079297,
"CAN","STINT","TOT","PC_PA","Q","2004-Q3",2.221111,
"CAN","STINT","TOT","PC_PA","Q","2004-Q4",2.616905,
"CAN","STINT","TOT","PC_PA","Q","2005-Q1",2.590803,
"CAN","STINT","TOT","PC_PA","Q","2005-Q2",2.584711,
"CAN","STINT","TOT","PC_PA","Q","2005-Q3",2.763667,
"CAN","STINT","TOT","PC_PA","Q","2005-Q4",3.287905,
"CAN","STINT","TOT","PC_PA","Q","2006-Q1",3.774147,
"CAN","STINT","TOT","PC_PA","Q","2006-Q2",4.266332,
"CAN","STINT","TOT","PC_PA","Q","2006-Q3",4.347864,
"CAN","STINT","TOT","PC_PA","Q","2006-Q4",4.320196,
"CAN","STINT","TOT","PC_PA","Q","2007-Q1",4.342515,
"CAN","STINT","TOT","PC_PA","Q","2007-Q2",4.416053,
"CAN","STINT","TOT","PC_PA","Q","2007-Q3",4.915582,
"CAN","STINT","TOT","PC_PA","Q","2007-Q4",4.826312,
"CAN","STINT","TOT","PC_PA","Q","2008-Q1",3.883121,
"CAN","STINT","TOT","PC_PA","Q","2008-Q2",3.261716,
"CAN","STINT","TOT","PC_PA","Q","2008-Q3",3.278524,
"CAN","STINT","TOT","PC_PA","Q","2008-Q4",2.813079,
"CAN","STINT","TOT","PC_PA","Q","2009-Q1",1.294276,
"CAN","STINT","TOT","PC_PA","Q","2009-Q2",0.6981984,
"CAN","STINT","TOT","PC_PA","Q","2009-Q3",0.4007439,
"CAN","STINT","TOT","PC_PA","Q","2009-Q4",0.3820714,
"CAN","STINT","TOT","PC_PA","Q","2010-Q1",0.3804806,
"CAN","STINT","TOT","PC_PA","Q","2010-Q2",0.60507,
"CAN","STINT","TOT","PC_PA","Q","2010-Q3",0.95,
"CAN","STINT","TOT","PC_PA","Q","2010-Q4",1.167889,
"CAN","STINT","TOT","PC_PA","Q","2011-Q1",1.184111,
"CAN","STINT","TOT","PC_PA","Q","2011-Q2",1.180229,
"CAN","STINT","TOT","PC_PA","Q","2011-Q3",1.157273,
"CAN","STINT","TOT","PC_PA","Q","2011-Q4",1.155675,
"CAN","STINT","TOT","PC_PA","Q","2012-Q1",1.156948,
"CAN","STINT","TOT","PC_PA","Q","2012-Q2",1.162499,
"CAN","STINT","TOT","PC_PA","Q","2012-Q3",1.16,
"CAN","STINT","TOT","PC_PA","Q","2012-Q4",1.16,
"CAN","STINT","TOT","PC_PA","Q","2013-Q1",1.16,
"CAN","STINT","TOT","PC_PA","Q","2013-Q2",1.160667,
"CAN","STINT","TOT","PC_PA","Q","2013-Q3",1.168424,
"CAN","STINT","TOT","PC_PA","Q","2013-Q4",1.168606,
"CAN","STINT","TOT","PC_PA","Q","2014-Q1",1.17,
"CAN","STINT","TOT","PC_PA","Q","2014-Q2",1.173968,
"CAN","STINT","TOT","PC_PA","Q","2014-Q3",1.17,
"CAN","STINT","TOT","PC_PA","Q","2014-Q4",1.177945,
"CAN","STINT","TOT","PC_PA","Q","2015-Q1",0.9676031,
"CAN","STINT","TOT","PC_PA","Q","2015-Q2",0.8920635,
"CAN","STINT","TOT","PC_PA","Q","2015-Q3",0.6674531,
"CAN","STINT","TOT","PC_PA","Q","2015-Q4",0.7634683,
"CAN","STINT","TOT","PC_PA","Q","2016-Q1",0.7985,
"CAN","STINT","TOT","PC_PA","Q","2016-Q2",0.8335282,
"CAN","STINT","TOT","PC_PA","Q","2016-Q3",0.8138174,
"CAN","STINT","TOT","PC_PA","Q","2016-Q4",0.8196667,
"CAN","STINT","TOT","PC_PA","Q","2017-Q1",0.8649584,
"CAN","STINT","TOT","PC_PA","Q","2017-Q2",0.8231738,
"CAN","STINT","TOT","PC_PA","Q","2017-Q3",1.214212,
"CAN","STINT","TOT","PC_PA","Q","2017-Q4",1.343083,
"ISR","STINT","TOT","PC_PA","Q","1995-Q1",16.30413,
"ISR","STINT","TOT","PC_PA","Q","1995-Q2",14.09268,
"ISR","STINT","TOT","PC_PA","Q","1995-Q3",13.88505,
"ISR","STINT","TOT","PC_PA","Q","1995-Q4",14.53459,
"ISR","STINT","TOT","PC_PA","Q","1996-Q1",14.54383,
"ISR","STINT","TOT","PC_PA","Q","1996-Q2",16.10872,
"ISR","STINT","TOT","PC_PA","Q","1996-Q3",16.52846,
"ISR","STINT","TOT","PC_PA","Q","1996-Q4",15.48616,
"ISR","STINT","TOT","PC_PA","Q","1997-Q1",14.20752,
"ISR","STINT","TOT","PC_PA","Q","1997-Q2",13.84698,
"ISR","STINT","TOT","PC_PA","Q","1997-Q3",13.30868,
"ISR","STINT","TOT","PC_PA","Q","1997-Q4",13.71635,
"ISR","STINT","TOT","PC_PA","Q","1998-Q1",13.00414,
"ISR","STINT","TOT","PC_PA","Q","1998-Q2",11.73924,
"ISR","STINT","TOT","PC_PA","Q","1998-Q3",10.23186,
"ISR","STINT","TOT","PC_PA","Q","1998-Q4",12.78935,
"ISR","STINT","TOT","PC_PA","Q","1999-Q1",13.17398,
"ISR","STINT","TOT","PC_PA","Q","1999-Q2",12.09901,
"ISR","STINT","TOT","PC_PA","Q","1999-Q3",11.5745,
"ISR","STINT","TOT","PC_PA","Q","1999-Q4",11.30089,
"ISR","STINT","TOT","PC_PA","Q","2000-Q1",9.567802,
"ISR","STINT","TOT","PC_PA","Q","2000-Q2",9.181821,
"ISR","STINT","TOT","PC_PA","Q","2000-Q3",9.028307,
"ISR","STINT","TOT","PC_PA","Q","2000-Q4",8.403442,
"ISR","STINT","TOT","PC_PA","Q","2001-Q1",7.356542,
"ISR","STINT","TOT","PC_PA","Q","2001-Q2",6.625642,
"ISR","STINT","TOT","PC_PA","Q","2001-Q3",6.391953,
"ISR","STINT","TOT","PC_PA","Q","2001-Q4",5.751911,
"ISR","STINT","TOT","PC_PA","Q","2002-Q1",4.429345,
"ISR","STINT","TOT","PC_PA","Q","2002-Q2",6.292143,
"ISR","STINT","TOT","PC_PA","Q","2002-Q3",9.065681,
"ISR","STINT","TOT","PC_PA","Q","2002-Q4",8.883163,
"ISR","STINT","TOT","PC_PA","Q","2003-Q1",8.217582,
"ISR","STINT","TOT","PC_PA","Q","2003-Q2",7.208293,
"ISR","STINT","TOT","PC_PA","Q","2003-Q3",5.775287,
"ISR","STINT","TOT","PC_PA","Q","2003-Q4",5.246675,
"ISR","STINT","TOT","PC_PA","Q","2004-Q1",4.526537,
"ISR","STINT","TOT","PC_PA","Q","2004-Q2",4.249765,
"ISR","STINT","TOT","PC_PA","Q","2004-Q3",4.221288,
"ISR","STINT","TOT","PC_PA","Q","2004-Q4",4.051572,
"ISR","STINT","TOT","PC_PA","Q","2005-Q1",3.541041,
"ISR","STINT","TOT","PC_PA","Q","2005-Q2",3.651717,
"ISR","STINT","TOT","PC_PA","Q","2005-Q3",3.754914,
"ISR","STINT","TOT","PC_PA","Q","2005-Q4",4.577329,
"ISR","STINT","TOT","PC_PA","Q","2006-Q1",5.16498,
"ISR","STINT","TOT","PC_PA","Q","2006-Q2",5.588273,
"ISR","STINT","TOT","PC_PA","Q","2006-Q3",5.765758,
"ISR","STINT","TOT","PC_PA","Q","2006-Q4",5.330719,
"ISR","STINT","TOT","PC_PA","Q","2007-Q1",4.568105,
"ISR","STINT","TOT","PC_PA","Q","2007-Q2",3.914127,
"ISR","STINT","TOT","PC_PA","Q","2007-Q3",4.183867,
"ISR","STINT","TOT","PC_PA","Q","2007-Q4",4.355387,
"ISR","STINT","TOT","PC_PA","Q","2008-Q1",3.944824,
"ISR","STINT","TOT","PC_PA","Q","2008-Q2",3.384249,
"ISR","STINT","TOT","PC_PA","Q","2008-Q3",4.022639,
"ISR","STINT","TOT","PC_PA","Q","2008-Q4",2.89622,
"ISR","STINT","TOT","PC_PA","Q","2009-Q1",0.8006806,
"ISR","STINT","TOT","PC_PA","Q","2009-Q2",0.358253,
"ISR","STINT","TOT","PC_PA","Q","2009-Q3",0.550368,
"ISR","STINT","TOT","PC_PA","Q","2009-Q4",0.8483106,
"ISR","STINT","TOT","PC_PA","Q","2010-Q1",1.300664,
"ISR","STINT","TOT","PC_PA","Q","2010-Q2",1.542216,
"ISR","STINT","TOT","PC_PA","Q","2010-Q3",1.743881,
"ISR","STINT","TOT","PC_PA","Q","2010-Q4",1.982004,
"ISR","STINT","TOT","PC_PA","Q","2011-Q1",2.351883,
"ISR","STINT","TOT","PC_PA","Q","2011-Q2",3.144447,
"ISR","STINT","TOT","PC_PA","Q","2011-Q3",3.031817,
"ISR","STINT","TOT","PC_PA","Q","2011-Q4",2.668985,
"ISR","STINT","TOT","PC_PA","Q","2012-Q1",2.473748,
"ISR","STINT","TOT","PC_PA","Q","2012-Q2",2.455725,
"ISR","STINT","TOT","PC_PA","Q","2012-Q3",2.109596,
"ISR","STINT","TOT","PC_PA","Q","2012-Q4",1.96871,
"ISR","STINT","TOT","PC_PA","Q","2013-Q1",1.696772,
"ISR","STINT","TOT","PC_PA","Q","2013-Q2",1.47376,
"ISR","STINT","TOT","PC_PA","Q","2013-Q3",1.189163,
"ISR","STINT","TOT","PC_PA","Q","2013-Q4",0.9204623,
"ISR","STINT","TOT","PC_PA","Q","2014-Q1",0.8416846,
"ISR","STINT","TOT","PC_PA","Q","2014-Q2",0.6727743,
"ISR","STINT","TOT","PC_PA","Q","2014-Q3",0.4466447,
"ISR","STINT","TOT","PC_PA","Q","2014-Q4",0.225035,
"ISR","STINT","TOT","PC_PA","Q","2015-Q1",0.185501,
"ISR","STINT","TOT","PC_PA","Q","2015-Q2",0.099857,
"ISR","STINT","TOT","PC_PA","Q","2015-Q3",0.093299,
"ISR","STINT","TOT","PC_PA","Q","2015-Q4",0.1134427,
"ISR","STINT","TOT","PC_PA","Q","2016-Q1",0.085455,
"ISR","STINT","TOT","PC_PA","Q","2016-Q2",0.100632,
"ISR","STINT","TOT","PC_PA","Q","2016-Q3",0.1158083,
"ISR","STINT","TOT","PC_PA","Q","2016-Q4",0.1238323,
"ISR","STINT","TOT","PC_PA","Q","2017-Q1",0.1224933,
"ISR","STINT","TOT","PC_PA","Q","2017-Q2",0.1088393,
"ISR","STINT","TOT","PC_PA","Q","2017-Q3",0.1167563,
"ISR","STINT","TOT","PC_PA","Q","2017-Q4",0.113083,
"GRC","STINT","TOT","PC_PA","Q","1995-Q1",18.11684,
"GRC","STINT","TOT","PC_PA","Q","1995-Q2",16.46729,
"GRC","STINT","TOT","PC_PA","Q","1995-Q3",15.32102,
"GRC","STINT","TOT","PC_PA","Q","1995-Q4",15.71143,
"GRC","STINT","TOT","PC_PA","Q","1996-Q1",14.22553,
"GRC","STINT","TOT","PC_PA","Q","1996-Q2",14.21426,
"GRC","STINT","TOT","PC_PA","Q","1996-Q3",13.57264,
"GRC","STINT","TOT","PC_PA","Q","1996-Q4",13.11385,
"GRC","STINT","TOT","PC_PA","Q","1997-Q1",11.87371,
"GRC","STINT","TOT","PC_PA","Q","1997-Q2",10.91704,
"GRC","STINT","TOT","PC_PA","Q","1997-Q3",11.35479,
"GRC","STINT","TOT","PC_PA","Q","1997-Q4",17.3896,
"GRC","STINT","TOT","PC_PA","Q","1998-Q1",16.806,
"GRC","STINT","TOT","PC_PA","Q","1998-Q2",13.14866,
"GRC","STINT","TOT","PC_PA","Q","1998-Q3",13.51055,
"GRC","STINT","TOT","PC_PA","Q","1998-Q4",12.19677,
"GRC","STINT","TOT","PC_PA","Q","1999-Q1",10.80155,
"GRC","STINT","TOT","PC_PA","Q","1999-Q2",10.03423,
"GRC","STINT","TOT","PC_PA","Q","1999-Q3",10.05742,
"GRC","STINT","TOT","PC_PA","Q","1999-Q4",10.35948,
"GRC","STINT","TOT","PC_PA","Q","2000-Q1",8.914449,
"GRC","STINT","TOT","PC_PA","Q","2000-Q2",8.532404,
"GRC","STINT","TOT","PC_PA","Q","2000-Q3",7.929986,
"GRC","STINT","TOT","PC_PA","Q","2000-Q4",6.161753,"B"
"GRC","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"GRC","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"GRC","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"GRC","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"GRC","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"GRC","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"GRC","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"GRC","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"GRC","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"GRC","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"GRC","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"GRC","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"GRC","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"GRC","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"GRC","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"GRC","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"GRC","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"GRC","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"GRC","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"GRC","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"GRC","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"GRC","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"GRC","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"GRC","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"GRC","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"GRC","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"GRC","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"GRC","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"GRC","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"GRC","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"GRC","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"GRC","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"GRC","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"GRC","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"GRC","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"GRC","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"GRC","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"GRC","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"GRC","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"GRC","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"GRC","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"GRC","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"GRC","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"GRC","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"GRC","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"GRC","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"GRC","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"GRC","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"GRC","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"GRC","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"GRC","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"GRC","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"GRC","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"GRC","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"GRC","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"GRC","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"GRC","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"GRC","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"GRC","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"GRC","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"GRC","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"GRC","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"GRC","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"GRC","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"GRC","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"GRC","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"GRC","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"GRC","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"DNK","STINT","TOT","PC_PA","Q","1995-Q1",6.495167,
"DNK","STINT","TOT","PC_PA","Q","1995-Q2",6.859267,
"DNK","STINT","TOT","PC_PA","Q","1995-Q3",6.1087,
"DNK","STINT","TOT","PC_PA","Q","1995-Q4",5.365567,
"DNK","STINT","TOT","PC_PA","Q","1996-Q1",4.4451,
"DNK","STINT","TOT","PC_PA","Q","1996-Q2",3.917067,
"DNK","STINT","TOT","PC_PA","Q","1996-Q3",3.892467,
"DNK","STINT","TOT","PC_PA","Q","1996-Q4",3.6625,
"DNK","STINT","TOT","PC_PA","Q","1997-Q1",3.644367,
"DNK","STINT","TOT","PC_PA","Q","1997-Q2",3.6424,
"DNK","STINT","TOT","PC_PA","Q","1997-Q3",3.646967,
"DNK","STINT","TOT","PC_PA","Q","1997-Q4",3.989167,
"DNK","STINT","TOT","PC_PA","Q","1998-Q1",3.8961,
"DNK","STINT","TOT","PC_PA","Q","1998-Q2",4.2103,
"DNK","STINT","TOT","PC_PA","Q","1998-Q3",4.473633,
"DNK","STINT","TOT","PC_PA","Q","1998-Q4",4.503133,
"DNK","STINT","TOT","PC_PA","Q","1999-Q1",3.647667,
"DNK","STINT","TOT","PC_PA","Q","1999-Q2",3.118633,
"DNK","STINT","TOT","PC_PA","Q","1999-Q3",3.1852,
"DNK","STINT","TOT","PC_PA","Q","1999-Q4",3.7807,
"DNK","STINT","TOT","PC_PA","Q","2000-Q1",3.944833,
"DNK","STINT","TOT","PC_PA","Q","2000-Q2",4.7344,
"DNK","STINT","TOT","PC_PA","Q","2000-Q3",5.8449,
"DNK","STINT","TOT","PC_PA","Q","2000-Q4",5.478333,
"DNK","STINT","TOT","PC_PA","Q","2001-Q1",5.258733,
"DNK","STINT","TOT","PC_PA","Q","2001-Q2",5.065,
"DNK","STINT","TOT","PC_PA","Q","2001-Q3",4.724467,
"DNK","STINT","TOT","PC_PA","Q","2001-Q4",3.7657,
"DNK","STINT","TOT","PC_PA","Q","2002-Q1",3.625667,
"DNK","STINT","TOT","PC_PA","Q","2002-Q2",3.708333,
"DNK","STINT","TOT","PC_PA","Q","2002-Q3",3.569767,
"DNK","STINT","TOT","PC_PA","Q","2002-Q4",3.272667,
"DNK","STINT","TOT","PC_PA","Q","2003-Q1",2.824567,
"DNK","STINT","TOT","PC_PA","Q","2003-Q2",2.473867,
"DNK","STINT","TOT","PC_PA","Q","2003-Q3",2.182967,
"DNK","STINT","TOT","PC_PA","Q","2003-Q4",2.2109,
"DNK","STINT","TOT","PC_PA","Q","2004-Q1",2.172433,
"DNK","STINT","TOT","PC_PA","Q","2004-Q2",2.1917,
"DNK","STINT","TOT","PC_PA","Q","2004-Q3",2.212633,
"DNK","STINT","TOT","PC_PA","Q","2004-Q4",2.203233,
"DNK","STINT","TOT","PC_PA","Q","2005-Q1",2.1904,
"DNK","STINT","TOT","PC_PA","Q","2005-Q2",2.1726,
"DNK","STINT","TOT","PC_PA","Q","2005-Q3",2.170767,
"DNK","STINT","TOT","PC_PA","Q","2005-Q4",2.362933,
"DNK","STINT","TOT","PC_PA","Q","2006-Q1",2.676567,
"DNK","STINT","TOT","PC_PA","Q","2006-Q2",2.993667,
"DNK","STINT","TOT","PC_PA","Q","2006-Q3",3.327267,
"DNK","STINT","TOT","PC_PA","Q","2006-Q4",3.725367,
"DNK","STINT","TOT","PC_PA","Q","2007-Q1",3.995967,
"DNK","STINT","TOT","PC_PA","Q","2007-Q2",4.274867,
"DNK","STINT","TOT","PC_PA","Q","2007-Q3",4.641867,
